"ï»¿""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,122.3519051,128.2096274,132.9563421,144.2307126,159.2518448,177.0374549,195.5427857,209.7524703,232.4411012,265.1344479,286.7340024,333.3738535,489.750672,537.3203472,482.8255975,523.4036336,552.8885653,639.138819,732.7572841,791.7886551,756.0309373,697.5046718,734.3643657,712.2586357,658.9095391,702.0997496,813.320561,923.1539887,874.0576761,774.3639919,888.6749619,1002.036375,1110.355601,1197.331302,983.0753347,1064.958505,993.1162465,742.36777,663.4419541,654.619857,558.2616154,529.9294838,609.3874005,660.1899982,804.0711094,896.3948787,989.3194596,1222.793585,1180.431925,1382.143749,1767.238662,2184.163461,2088.352257,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1908.633357,1972.721025,1695.798249,1819.560056,2165.65136,1693.73581,2187.150581,2405.792691,2443.07773,2812.603098,3603.103321,4056.612425,4066.11171,4471.959897,4340.418356,4476.797076,4978.573826,5183.822606,5674.737044,6620.070424,7963.021208,8958.012422,11157.27319,13886.47243,11294.86775,12303.66187,13384.78217,12720.95117,13431.95095,
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6443.482051,6937.548121,7535.74227,8063.212243,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40737,15220.97924,16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26437.99218,27220.80356,27681.63558,28528.9971,
"Korea, Dem. Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,921.6212529,1050.336887,1284.893714,1724.670876,1973.731953,2099.254553,2144.292184,2237.124067,2424.532099,2718.864025,3323.432209,3202.673216,3038.862465,2698.999123,2489.093619,2669.105187,3810.429405,4739.78159,5548.675911,5975.587841,7779.435721,8839.470909,10666.35166,9407.462331,9844.220628,11624.19636,12038.49941,11441.45511,12092.18518,12372.86659,11399.48335,11612.01473,12695.81565,15482.81028,17684.06738,18265.43187,19177.42991,21980.70034,23860.69114,22153.08436,21653.00142,22532.50772,20175.31131,21035.01219,
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,183.714022,188.4955868,196.4785974,202.1146967,211.6541263,220.8516713,239.1488397,267.2755576,332.8435847,438.2726937,481.9171473,535.6855648,648.1340915,776.059621,1007.709033,1280.08911,1585.537108,1494.778475,1499.710804,1130.683841,800.9246424,902.5658598,963.9280223,1013.258938,1111.295672,1340.127204,1601.787689,1600.878928,1582.387358,1677.641486,1887.222946,1992.872069,1984.602205,1758.927053,1601.533513,1531.888909,1403.246092,1135.295381,1159.397756,1386.746027,1479.403778,1772.635325,2252.125336,2967.30497,2509.680462,3100.835119,3814.213163,3680.232059,4402.759159,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,366.5073559,430.9457231,575.3190561,800.4967276,875.6400508,860.0316544,878.9877881,998.3809759,1197.18085,1330.828097,1339.562983,1277.991831,1197.10712,1282.837636,1193.071146,1275.407254,1236.753509,1278.185564,1320.284644,1403.74286,1477.464494,1593.71819,1650.909233,1865.716675,1984.449332,2099.477347,2067.136277,1753.675397,1887.87718,1743.747512,1685.547685,1758.63521,2047.807483,2340.862396,2530.726387,2626.835872,2843.364036,3064.127093,2643.465405,2906.369649,3313.069579,3517.730642,3545.414574,
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,1889.282851,2229.499173,2209.158852,2510.906575,2273.519782,2299.051542,2594.793999,2754.869881,3524.613649,4390.613645,5284.987291,5434.687838,5711.891143,7030.358688,8248.744223,8979.126997,8192.350655,7996.262145,8066.464706,8092.815034,8602.522595,12781.29338,13750.14408,14163.82683,13572.58733,16036.73088,16173.48584,17334.40076,17732.74842,16647.1582,18505.45932,18034.75376,15943.3189,16530.17251,16299.28428,14530.22602,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,2760.067603,3250.881036,3913.336367,5585.778553,15633.1174,15288.85205,18898.53863,19832.7891,21097.68588,27439.76895,34990.05365,34913.6095,27400.68534,20913.36021,19646.63815,16584.542,12686.98169,12866.59234,13562.95498,14010.37814,15446.33079,14189.04309,15616.95275,14546.0399,14894.69036,16238.34539,17677.58903,21337.09884,18633.92016,21660.4443,29914.26478,28666.60951,30748.53426,35644.40479,44051.65727,54228.83171,62920.64413,69166.96005,84812.64384,62527.63527,71510.18638,88861.03584,92632.68126,93352.02408,
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758634,1753.192792,1789.644638,1650.692978,1254.148271,1100.727876,1158.056394,1323.024403,1563.949628,1562.1235,1564.50842,1871.18898,1583.849846,1662.217535,1833.81266,2116.312063,2756.332583,3533.266078,4651.692261,5789.244137,8170.143463,9949.354828,8068.95673,8139.146673,9063.676031,8437.43383,9499.205679,
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.761966,3485.112202,3427.317519,3095.08716,2929.303282,2663.456988,2669.946123,2643.905637,2737.555441,1834.845844,1330.747984,1771.582819,2100.356774,2373.393213,2974.737698,4109.384718,5338.412141,6947.50213,9145.453575,11699.67894,8615.673388,10709.76936,13324.28784,14090.64892,14611.70078,
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.71972964,40.97560208,41.25082828,41.11687187,46.02625404,37.51817228,46.67800113,48.81976891,51.83225397,58.56900052,57.63533722,61.86720273,70.87459485,72.97728172,131.1864478,141.7304176,160.6357983,188.51839,223.2713715,244.0805051,264.8023539,256.5467613,261.110264,270.2534497,280.6725858,303.5766791,320.0522704,339.9894682,332.9304873,353.4709837,274.1170542,310.0070215,324.9981237,131.5599383,228.3849206,233.1254566,286.148145,277.4670073,231.4595339,206.6490713,191.1740356,186.641748,202.2732382,225.7513898,273.7470892,321.9485776,373.4636436,457.2113456,494.6678067,519.0503049,574.8874668,622.5783541,632.7570864,
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,86.88210483,90.79343323,99.94291944,112.0207484,117.661374,96.52426774,103.8395426,106.5215638,114.2922542,120.9894082,125.7649181,123.6718567,138.3880943,163.6853265,171.3210006,163.535,184.7119434,205.1800566,224.3150195,264.0859822,272.8735635,275.8718238,285.5070647,278.882677,294.9813849,305.5114957,331.8428582,348.2722139,342.8027666,361.685267,315.6620788,328.1882464,318.2212337,353.8149441,385.2372678,408.7814075,420.8658725,418.9708511,441.4541658,450.7146937,454.3819667,470.4356389,540.1394083,617.1613915,696.8783165,785.489497,981.8211436,984.7746084,1068.021497,1288.992025,1415.884372,1396.235045,1409.295922,
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,780.9959694,805.1775222,864.1173144,1121.713306,1455.435226,2170.391876,6428.790824,6306.537396,8194.277783,8987.807256,9181.753057,12069.01343,16692.44625,17543.52427,13685.88505,10842.12828,9473.100428,7827.29565,6248.017488,5898.507526,5841.761312,6086.430799,7205.821913,7845.683349,7895.458466,7441.755331,7381.822465,7672.486109,8369.068214,8656.16479,7559.667281,8203.434549,9354.467924,8760.091185,8639.144179,9389.535852,10853.62751,13303.30974,14855.00096,16048.58205,19714.39514,16013.2804,19326.58255,24116.17413,25945.96633,25851.60408,
Southern Cone Extended,SCE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,113.6467911,120.1940656,119.0071686,118.9461191,120.5476556,120.2158941,126.4839888,128.2346145,137.1242264,151.314964,159.9868082,168.4350518,202.4334382,252.4130222,297.8391345,359.457079,433.7591014,454.8082069,455.4439812,398.3871383,482.0725086,451.9429421,399.6934256,459.214377,552.6664677,688.6635549,866.7420376,635.1229449,610.1131049,481.4588321,428.7702264,257.0081588,314.6960426,439.7321005,461.5663936,292.5727323,368.6893978,345.6092218,319.3654118,356.4952703,372.8265436,406.9865782,471.5243185,557.2210234,669.3966844,862.2867986,1083.457884,1253.112383,1190.793925,1439.526611,1617.453678,1694.554939,1752.904148,
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,256.1427625,255.4462678,256.8816471,264.6910774,261.9115725,262.3415815,254.8833534,260.1456078,240.2582503,242.9632934,243.3097655,285.4195999,318.1913189,347.9989785,456.1767933,450.4537423,449.6942569,489.8378098,594.8185994,629.0789581,555.019577,528.1074664,457.5861621,433.1584714,460.1196388,631.1923309,736.2623123,705.8794468,674.3895049,760.7879742,724.8414768,751.4590603,689.6313197,457.4450198,560.0302128,566.6287762,509.8732702,535.8394299,534.8038536,474.5241578,482.0184934,513.3625289,642.6130346,732.281235,772.526793,807.9747355,947.8898048,1093.763799,1017.968601,998.5995764,1083.261675,1023.288572,1071.917384,
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,448.9562503,471.8774297,510.9838503,485.3000888,516.2895551,566.5337779,625.7155883,708.2604816,812.2616559,925.2813436,1074.509043,1370.682856,1927.758429,2359.28379,2558.662397,2647.527494,2882.515712,3425.561001,4077.900097,5003.886117,5670.819598,5997.941767,6714.403661,7155.443793,6781.817642,6864.249184,7786.613935,9316.388477,10711.03392,12766.19209,14504.52192,16144.32855,18302.37404,21578.13952,24937.31312,26262.28434,26386.61792,21824.08609,21796.38082,23793.03632,21576.86984,22016.71263,23574.00251,27404.57518,29869.63276,33578.888,39223.52995,39722.11492,38576.95914,46569.68843,52870.5448,54007.30365,55182.48279,
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,173.3940864,187.3207633,184.7052571,,301.1592454,235.2662069,308.173271,453.6880952,385.7237201,414.1660665,447.9472125,515.5353766,678.6308421,731.591981,785.4200686,764.4809862,707.8475327,962.2706519,857.8254827,755.7500185,831.7633881,1053.302709,1095.722985,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.789087,1495.071889,1206.620882,1201.561068,1055.210356,945.5423195,785.6490382,745.4855804,819.3262838,881.9616184,950.0576082,1048.89007,1208.029836,1160.790586,1294.692732,1614.459079,1819.461536,1953.557318,
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,149.761883,154.4140277,154.802209,162.7121221,154.8478434,159.2213846,145.4785521,135.2268203,164.5322306,171.5766134,162.414597,176.4236643,213.3814324,235.2685263,240.8324771,206.0077013,233.8984288,317.0757191,357.3665316,346.1018394,342.4049634,388.8869777,291.9615673,311.4025387,239.0612695,132.8948136,184.507971,269.9475208,233.6515587,160.6966538,192.4332797,168.6615913,192.6155699,230.7745961,221.730445,240.2582419,216.4333732,169.711802,166.0821822,153.6017699,251.2947088,275.7603666,291.0060543,290.4135258,317.9465763,357.4061037,398.5685446,452.9207268,435.0103927,448.2215264,499.9196126,633.4780959,809.1190735,
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,270.6041428,278.1568327,283.8191638,285.459224,288.6232317,303.2749618,309.1726057,320.9380065,357.1789358,402.7095072,445.168508,538.3366252,666.3696307,695.0402779,755.8416572,766.8526856,725.9922575,707.4759436,719.6792372,741.5153039,759.4922501,744.0702736,771.0081333,805.8061244,829.74031,898.3340151,978.9333037,1080.484648,1239.521328,1424.087001,1652.832031,1776.467043,1901.668697,2037.042126,2102.39527,2204.154062,2307.77109,2381.152897,2495.569186,2611.161072,2814.93504,3042.748428,3283.530558,3483.70942,3341.320201,3444.456148,3698.546188,3781.500729,3826.082486,
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088.96291,28696.1935,29679.44199,31355.37379,39128.27614,44976.36854,46193.67269,48757.89573,55556.96688,62188.92859,,,,,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,68.09327759,70.79549052,73.58551555,76.4550217,79.40097572,81.8562107,84.21483006,86.59325764,88.68339928,91.75888146,95.21153778,119.4572225,143.7755728,128.2941938,183.1637362,189.5175548,104.866479,106.8218649,102.5219417,99.11686292,111.8270057,123.4816031,118.3774658,128.9505531,144.420441,152.9444513,164.4906403,166.9995232,173.7969402,145.0648693,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.03045,2141.213953,2338.430796,809.2750794,1518.034294,2013.6674,2613.534408,3168.880708,3391.371076,3942.630985,5276.932421,6497.842768,5497.955687,5073.074945,6047.73788,5293.836637,5935.323018,
Sub-Saharan Africa (developing only),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,132.3415809,140.1504149,157.0108542,149.2701526,162.1108169,170.7669744,164.4134995,171.5433596,191.7647649,220.0347944,217.8942577,239.492553,298.5706516,378.954805,406.2522805,430.0027009,459.4794645,499.2091182,580.5517395,710.3739544,694.2286065,631.3461454,571.5508899,529.1759722,479.4595221,514.9621671,591.9744362,605.3025745,611.1420072,597.5674553,597.4761767,571.9747611,527.8020857,500.1854936,564.212549,569.2389946,573.0158229,526.5373934,514.9945246,536.9411546,484.7027214,502.7967736,623.9800521,754.1817973,857.1093466,971.577484,1098.054878,1216.476043,1130.552763,1486.008823,1625.134449,1653.200107,1700.015219,
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.659279,1396.868625,1643.559765,2001.916653,974.3920361,1221.352592,
Sub-Saharan Africa (all income levels),SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,132.160942,139.9610609,156.8025095,149.0834348,162.1336076,170.7879778,164.4509997,171.5428101,191.7263749,219.9476176,217.8085544,239.3832002,298.4440086,378.7765862,406.0853898,429.8142072,459.2654497,498.9921569,580.3094519,710.0787254,693.8903776,631.0469067,571.2684781,528.917465,479.2506515,514.7481228,591.7308078,605.0571274,610.8607264,597.337099,597.2350945,571.7893368,527.6435272,499.976646,564.0176121,569.183501,573.2881433,526.7110386,515.5484238,538.0922663,486.4634418,504.9804871,626.9440174,759.5684534,865.574047,981.2132363,1109.972409,1234.349481,1140.904011,1498.383304,1641.669124,1670.0904,1715.444692,
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,264.8007719,274.9773914,283.6365355,305.5950836,326.7255205,346.427807,365.1665405,360.0541287,386.0844301,417.1105075,451.1239745,511.1041061,595.2092496,806.0094131,946.936376,1016.575215,1101.463715,1115.084109,1299.625703,1581.99214,1596.466229,1619.292261,1614.423403,1526.063957,1435.605667,1401.336309,1521.939076,1645.373696,1684.294215,1928.229541,1918.847899,1959.439713,1914.678561,1980.89642,2166.6317,2284.182195,2373.19103,2355.886577,2466.789015,2596.14818,2573.34994,2643.820337,3045.403969,3496.916328,3929.54685,4294.07132,4831.209973,5567.926703,4678.292133,5229.092153,5858.61677,5826.157635,5858.679335,
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1714472,539.9338664,585.8063557,687.093687,734.0353602,797.1963075,851.2390081,882.9136217,1090.411383,1134.113593,1127.981667,1355.447344,1399.953483,1609.823339,
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,329.7465576,337.5590728,349.3361026,373.653487,417.2246212,500.665701,564.6398056,611.8464116,634.7682803,663.826747,724.0792668,771.8443215,825.6327462,1005.208759,1276.063249,1391.49632,1765.315003,2022.315758,2147.447061,2174.138816,2424.878013,2487.530409,2390.343402,2321.286586,2322.603124,2339.258054,2532.880792,2950.318057,1355.449455,954.6075857,1085.777119,966.3243372,1010.529917,1408.226978,1592.493865,1948.301246,2076.077995,2081.864646,1923.979374,1911.775317,1613.028131,2246.207819,2610.971946,3007.925792,3590.541042,5198.270131,5753.178227,6855.182343,7450.232588,8320.698343,8236.202918,9376.495371,9699.873703,
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1207.9698,1204.041665,1121.58617,1128.880561,1516.05588,1815.133035,1918.611647,1851.722782,2210.998183,2473.777513,2690.164666,3031.877332,3685.75282,4709.735564,5077.72131,5022.770206,5431.44324,5550.004292,5330.401622,5636.63909,6442.044438,8530.472005,10437.50991,11414.60536,12842.24858,15649.20474,18201.27352,16196.28137,16151.0909,17760.41438,16892.55198,17689.04497,
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8698.900018,6338.55227,6272.25085,6362.778782,7230.921231,10523.72455,10635.42713,10282.32149,10974.48893,11250.21582,10045.36008,10290.31605,11599.90192,14607.2005,16944.18953,17854.63533,19405.93327,23462.22869,26989.65269,24125.66711,22942.39832,24478.31997,22059.14779,22729.31722,
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2147.229311,2315.846527,2492.545346,2758.943466,3007.597978,3240.611037,3490.550337,3683.313694,3972.002749,4493.448663,4869.619652,5718.190628,6926.970547,7675.24265,9598.714913,10311.19091,10861.78734,11973.61749,14114.59226,16221.43386,14787.50259,13034.7416,11961.95796,12427.5927,12966.32348,17059.35035,20675.51837,23277.09724,24346.82938,29025.50543,30191.63415,31119.6736,23173.29642,24775.39173,28739.28592,31269.79088,28620.40835,28779.11562,29218.47171,27869.3776,25557.61254,28118.9848,35131.20776,40261.12201,41040.67418,43948.62473,50558.39553,52730.78206,43639.55307,49376.82237,56724.36224,55039.44517,58269.03005,
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,120.3449656,125.5828121,144.7346614,169.8505852,179.4417386,191.5298453,181.6864331,188.9803302,243.0661062,251.5228537,297.4864261,310.6688442,455.9999182,526.9598234,557.5321677,511.0976923,552.7007003,600.1656207,704.0311585,898.2959027,919.8479614,840.8264747,843.3402399,726.9108156,511.7170779,611.2500142,761.1585108,863.5759566,835.8506379,1292.057402,1303.058139,1415.016338,1465.293184,1503.134452,1763.483593,1627.965458,1705.18714,1532.923113,1476.780019,1433.175389,1255.467014,1131.251069,1704.174166,2211.09193,2339.289952,2636.185356,2690.647766,2616.946692,2679.338583,3261.593263,3420.155472,3289.714469,3034.223184,
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,270.2796606,287.0447884,308.1952644,332.3050031,328.484901,337.6462466,333.2338125,314.3510648,314.1798528,343.8811821,400.5826885,546.5706109,644.0939568,737.7706478,802.0662073,811.7913078,1045.097319,1364.319293,2001.149468,2288.155633,2378.43737,2248.587257,2210.629537,2261.714777,2505.957802,3062.046478,3646.820667,4122.512015,4393.164054,5265.496556,5290.651688,6051.887996,6453.805309,6529.42273,6749.10368,6535.432872,7280.929264,7715.783737,7747.491312,7578.828946,7615.988534,8340.302808,8491.503655,10173.57497,11086.89098,12014.41808,12155.70159,11123.00445,9707.265361,10842.77306,12117.80541,11689.28962,14219.76089,
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,199.3096146,226.7651229,237.3445933,256.3832013,272.6835385,240.58424,273.9897392,294.0924772,364.0402098,335.5463471,392.4394704,448.0579087,458.4306249,705.6591157,902.5622379,975.8289014,951.5171299,1109.030179,1147.687514,1458.485206,1672.710023,1695.405766,1765.819454,1697.094541,1537.748924,1206.217943,998.3980494,901.7270902,815.1160114,988.5223252,1012.757644,1004.974682,1009.822499,725.8193704,794.8469677,935.1196753,956.2720095,974.9593788,992.3802288,1180.48069,1263.388659,1269.941768,1261.853627,1419.264181,1588.505672,1772.56033,2065.539632,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,109.0915357,114.5403021,116.7325801,120.7733725,125.9245699,128.2901557,130.9070451,129.6798101,132.119071,128.7457325,134.6432605,153.4020682,165.5783267,163.1126061,211.4531988,207.5317562,219.8384931,256.8787143,227.1481568,228.9071122,190.187236,176.9237731,172.348098,185.5032991,202.8885431,203.6776301,215.1674279,265.5898249,248.703917,292.1253366,305.5954837,296.8713149,223.6559843,174.6474692,207.141431,222.7375078,206.9700867,225.8833704,191.7646972,166.8513453,198.2791131,221.8337338,293.9101789,456.7944314,663.7096974,716.638996,807.7815699,938.4718288,813.7560302,909.2999069,1006.319771,1035.257946,1045.892024,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,79.12003337,81.99461302,87.7920467,99.93795599,109.6200412,121.8335393,124.8791745,124.3495115,131.5697521,120.0539215,131.0988164,149.3510118,176.4737531,237.8139473,256.1026749,251.3229674,308.6808965,319.919016,337.4291802,417.6687676,342.2225163,281.8608627,253.0299355,228.6882469,234.3562735,315.4155059,359.6962799,385.1741005,367.1722411,429.9362994,412.1442546,424.794098,302.1483168,234.9943315,305.6094607,333.6496238,332.7828886,343.5285961,332.4410732,266.0464529,266.8807969,287.8071867,318.2552563,358.8603201,381.7820197,387.4198489,432.4844132,528.3375885,514.7730045,503.161824,580.3224088,589.462089,636.43645,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,107.6080674,113.870118,118.2057659,125.9800685,137.9461685,161.0283725,166.9464158,174.8134291,186.9124731,192.1586577,194.2870346,209.3788474,269.8700005,332.1323273,351.5678742,391.5226332,445.3955229,528.6367916,589.9319782,683.0083162,721.1579666,742.9783104,798.2169811,818.1117291,747.6315992,813.0970283,935.9620138,1122.105476,1294.043518,1508.290522,1717.860885,1932.89648,2152.772968,2467.17802,2848.546866,3054.753307,2506.213519,1836.684198,1989.994923,1968.536991,1831.902788,1988.733736,2211.874014,2478.817568,2689.953147,3143.235855,3737.717255,4118.401435,3978.905381,4802.662758,5192.118907,5479.76058,5778.977216,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3664537,468.0240177,345.6771837,293.1731154,236.0452889,212.9067853,178.0674298,155.2662344,219.5478754,178.2818385,139.1091416,171.8421974,190.6763421,238.0120376,311.5502447,339.7644428,406.9634195,523.0606517,709.4374422,668.6205461,739.7321918,834.6586566,953.0602226,1036.583276,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1385592,859.0408868,854.1928716,881.1523546,847.54172,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5722304,969.9702443,1286.013985,1455.93605,1706.956726,2140.455026,2606.741439,3918.933333,4059.95988,4392.719583,5724.541586,6797.734307,7986.698884,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1524746,493.1411265,474.444804,467.6607001,471.0508001,487.440596,463.0384975,550.182081,672.1682804,787.9667085,876.1178872,1007.058244,1179.329445,1370.674525,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,367.9442188,336.5124603,378.0829361,454.9804804,483.9328495,572.6459023,666.0390293,662.5409478,649.049459,684.673102,639.2415709,724.3396703,865.0904469,1126.419333,1119.985414,1193.336012,1386.904685,1436.106268,1449.245337,2024.573126,2111.448315,2282.146481,2196.814098,1945.407278,1997.491218,1925.473739,1695.797938,1834.844998,2087.435695,2400.288891,2622.949225,2912.882481,2943.268847,3369.211108,3075.816179,3546.77782,4046.11987,4493.720255,4426.944581,
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,675.9814448,703.7607454,759.8715494,788.1319677,807.2751306,786.7575745,822.9470118,814.7371649,830.8400313,868.7668701,937.6799933,1118.349698,1331.970358,2048.039641,2414.927253,2437.877048,3018.653918,3379.473374,4304.546167,5745.718947,6212.046338,7129.858966,6849.859146,6711.222469,6299.239285,4049.110386,4014.037456,3732.130281,3562.085074,4147.682985,4360.352262,4470.448436,3684.192625,3956.764515,4246.382397,4577.000988,4551.325458,4786.930366,5383.521802,6430.949785,6935.901256,7050.255428,8751.647773,9985.215426,12405.05615,14162.80542,16663.91691,21395.27898,14617.77508,15630.05045,17760.60909,17523.29827,18372.90432,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,214.0491618,220.0096126,224.6496138,246.2263148,256.3805736,280.7173972,323.5604409,422.6355992,506.7609842,645.4371606,771.5083414,785.0702252,867.6037225,986.5998751,1156.573007,1369.526112,1285.778139,1208.69722,1209.323877,1172.100031,1158.370188,1203.554918,1261.815681,1284.90486,1269.286441,1507.231456,1571.828353,1825.379132,1687.451994,1773.313,2012.936266,2154.986939,2251.368468,2336.083943,2426.388363,2245.327431,2281.064065,2365.773242,2790.004368,3139.537202,3218.961081,3394.42898,3806.341119,4342.823177,4162.509669,4176.097765,4305.039388,4197.494,4329.095732,
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,284.012776,308.5108221,349.7607692,368.8299117,385.3438006,445.1420905,482.7563603,527.167359,573.0681351,491.3994389,456.5430211,560.1342289,688.4265615,930.164658,1139.032326,1278.784153,1430.436662,1552.853418,2083.178518,1566.747565,1580.886116,1403.243984,1310.279785,1246.201991,1367.173131,1508.919436,1703.649342,1742.959683,2019.065889,2790.580487,2750.643902,2850.389758,3181.317556,2268.39727,2896.090604,3052.959569,3144.393932,4392.350178,4012.472793,4219.544349,3057.790664,3576.227855,4595.287775,5866.744711,7129.584878,7736.098382,9312.051843,10379.49195,8626.398166,10135.74889,10604.5524,10660.72864,10945.92359,
